image,reading,eating,medical activity,studying,socializing,working,camping,gaming,hiking,conducting business,cleaning,bathing,climbing,research,touring,training,playing,farming,boating,waiting in line,praying,congregating,constructing,sunbathing,using tools,swimming,diving,digging,shopping,spectating,biking,exercise,competing,transporting,driving,sports
living room__144.png,0.42143509438026355,0.409285629133641,0.29142715280811005,0.28731621961502113,0.3516870568831157,0.33603345544352986,0.23863274993663827,0.28730877929663984,0.26941108191344265,0.30201180316023896,0.2944902761382549,0.28833942188842604,0.28331094928161915,0.28232007312849267,0.28258937644131216,0.2853957252395396,0.25078931742720395,0.2694660056452749,0.2203518166927076,0.2929610081552206,0.2683081490944814,0.2889836777897987,0.2782468798357636,0.2561640638185396,0.2851823544012992,0.23504106420008006,0.24926294257103362,0.2858426393211224,0.321055810952603,0.2449021890491751,0.2420692816522295,0.24334504177984886,0.2359132734933614,0.2241383972043726,0.21939313468536345,0.21406784282200114
living room__145.png,0.5074765442400792,0.3226574841687479,0.25472070955753984,0.2955297957838295,0.2749079468887301,0.2560121844372072,0.23010951321170026,0.27782942038225816,0.23841436768341473,0.2854739358252271,0.2911006194896017,0.27744411979759265,0.26933539189014377,0.27074552412540753,0.2833910686573318,0.275278938120742,0.24778804557580228,0.22906293444582534,0.28852863969452774,0.2472079570215371,0.2470769419070705,0.27340332203029977,0.25404166125898187,0.26604111175287815,0.22750520332634228,0.27627700239588165,0.27913928625093626,0.24738489826088123,0.18908811653672772,0.25401676438652177,0.24444216938712138,0.2308705176508185,0.23817005457501791,0.27742275475906736,0.2439328326327074,0.21512439495287575
living room__146.png,0.43075786585627257,0.31882106303379854,0.24969740685367595,0.2944026578614792,0.3043240401573047,0.2909304715847014,0.20228674730339374,0.2676460832549445,0.21751598214519866,0.297616608008891,0.2598061535118508,0.27240263264660586,0.2704800736201293,0.2666181341158415,0.31568775924781756,0.27359298005480565,0.2791037830734992,0.22410553063686806,0.2298375761880077,0.2576920777015132,0.2604990268046587,0.27406238680669576,0.2505381953694084,0.25989473397465784,0.22826390065015784,0.2512729772251475,0.26130550741774244,0.2534032794175885,0.25496931078648033,0.258169427525437,0.22567622522577094,0.22316859380013385,0.23108339059851182,0.21969536623815927,0.21421931315368878,0.20849543816904323
living room__147.png,0.4514616063420188,0.32122393558429113,0.2533319553744097,0.2696696736905245,0.27846602043929974,0.24254032433072736,0.25810982929504717,0.28535521698362437,0.2662252524038501,0.2895183531012745,0.2742117530525609,0.2593169210142964,0.2606273751440426,0.24116141219824014,0.2788925454272258,0.2545821851469292,0.2844925239565496,0.2716103009704541,0.2182490853182704,0.26538497304495406,0.26664963966273186,0.24134864278677728,0.2537749540103358,0.2590151968653913,0.2133766970233262,0.22364698236876765,0.23502491201516884,0.26680060114859216,0.25443303585350846,0.21382829018973903,0.25734872482749643,0.24430600446968637,0.2411739491314108,0.2177866313534922,0.2434609889934209,0.22259135022924698
living room__148.png,0.4535712391239569,0.3407742196875547,0.28589792248384355,0.3017620517758473,0.3173141572767216,0.318491548374233,0.2662932442348826,0.2968428329142694,0.2837512403014363,0.29912666090769663,0.28849944895362933,0.2766299223005212,0.28816554042012693,0.2849385351966722,0.281083000009099,0.27887665232836845,0.2485757692650489,0.27205826228043456,0.22608865343780063,0.2727991287917285,0.2866286044495922,0.29070675125578455,0.2601003570791655,0.2509900558974104,0.26137010392793886,0.2344260974332726,0.2443111431332384,0.26335330694235587,0.2218655743009298,0.24527562578583087,0.2307034359471861,0.23376780826898222,0.2269245087910849,0.23154245931741302,0.21351533176796267,0.2085016082368039
living room__149.png,0.44258813691600324,0.33456616978952614,0.2442200324946514,0.25226784457661305,0.2945923644624871,0.25948514912377374,0.2386293690288761,0.2745759592868169,0.24971046570585462,0.27562461902343555,0.26304709293903494,0.27335471448291315,0.25967111042720814,0.24413869975960187,0.2767653571532971,0.2522810718741376,0.24559258809043547,0.25769897326174607,0.2405782636554637,0.25018144780097296,0.2491600844264201,0.2525076939180387,0.2669118209155906,0.2608218948627584,0.2548146607207575,0.25833652663787077,0.25830114827055767,0.2616415083255814,0.24291521356323692,0.22440031977434324,0.22767576307806311,0.25587242275205624,0.24138130509154357,0.2204208919612626,0.21166872007858029,0.21993079001590185
living room__15.png,0.47666321460487954,0.34981655442326987,0.25753077632207866,0.2808438583753813,0.32194025973373885,0.2612908369105845,0.2845699387868752,0.2820943454369144,0.2634280199186357,0.2854093577063452,0.2624608586435117,0.2561592184776336,0.23773095292876587,0.24741591855230824,0.28713196728761237,0.260242176275411,0.30037847164795367,0.2507670885696124,0.19315280927431677,0.26605187194764013,0.2568409532120669,0.26043425596495573,0.24497249371516086,0.24759481691725843,0.2247661620270397,0.21111588802597506,0.21988118279818514,0.2529602187916353,0.2618700305865007,0.2160787084328155,0.23237364193665594,0.22713691061148064,0.22398882652351104,0.22674944588019078,0.2147494123285822,0.2052637458913047
living room__150.png,0.47378428437280407,0.35954871269232186,0.2506460199629297,0.25835655532272983,0.30102933227661227,0.2157416939435359,0.24976051460417764,0.273359098334513,0.2641220756598133,0.2649972493380837,0.26826742694031436,0.2514099648235468,0.25464767591911164,0.2302999593826586,0.2737610671611812,0.2501767097156418,0.26438918100863307,0.24947735245801733,0.21234328948054546,0.25058218627043105,0.2764862851126341,0.24966858720471,0.2422953534723616,0.24020632324852345,0.21246358390311773,0.2156226686008423,0.22922660153323432,0.24510313606253314,0.21121667929597357,0.20602472654722898,0.23119313674067216,0.2505938619029782,0.24449238082573904,0.22164127087973262,0.21195731158783818,0.22530388400284548
living room__151.png,0.4808692135368898,0.3755897118754237,0.28447315966093417,0.29733960014207755,0.3447626349222979,0.28587147478241665,0.2785578031317813,0.3077459984216405,0.3002146836976905,0.3155092177676404,0.3072718112772614,0.31228776851254164,0.3398447699219076,0.2858370529441478,0.3475642075599976,0.2786465592638197,0.28469038211772535,0.2635291710440505,0.2556514156300382,0.28433087946889224,0.28325696080685303,0.29363869383183533,0.281089250102719,0.2994473658699478,0.24690400486671213,0.2859772338365277,0.2909431123329774,0.28168112197722545,0.2699629443472814,0.2652130962889179,0.2657545423675967,0.264950883732436,0.2537932709082242,0.2392300363026807,0.241481646509008,0.23368979535952483
living room__152.png,0.41269802837482034,0.281693983536223,0.2532152315032198,0.2591482253274888,0.26078720054223925,0.265591340456578,0.24817864968797956,0.25390093778426376,0.2618339897659642,0.2506930111104027,0.26195928528694573,0.2627495725039803,0.25227399246717597,0.24130620648404127,0.23685687145737772,0.24999627883005204,0.23296768304981597,0.22980003728020815,0.22785872491411607,0.22849507571302768,0.2306650861514277,0.25552537473616904,0.25088281634970705,0.22870904139131182,0.26608233512352614,0.2307227940873025,0.22751929682921002,0.2672274174092871,0.188572551044895,0.24144062341493916,0.19850965215757505,0.19856742647848366,0.1976579062545271,0.23449812014613158,0.19064116508246376,0.18054428844210027
living room__153.png,0.44963863974962126,0.32704812832818125,0.2769777992145974,0.2865325879035257,0.3065490222528111,0.32077369350132434,0.2573438082216912,0.2750488288561641,0.23699091305449005,0.2940371630323067,0.27038164666614883,0.2630635421172155,0.23867239947462268,0.2775597208080221,0.27532714487800636,0.2816218722632633,0.2683635684985655,0.2708218898123149,0.27197016348406694,0.2704134045470917,0.2858932831214508,0.29469572455687226,0.279171800593065,0.2626386669219555,0.29309733955955647,0.24798608963889962,0.2528963588442066,0.2582423064576419,0.24869499763301184,0.2571480787736017,0.24497911453710638,0.234340457798323,0.23707461072989958,0.2784564583090892,0.23962965432745245,0.2161288922924151
living room__154.png,0.4622316815882382,0.3571899000382081,0.2567385751187353,0.24437298052596063,0.30188581006413984,0.24331826035341061,0.2720527412258986,0.2825506838363569,0.26570257910388645,0.2764357287944317,0.26506049054643793,0.26778723324832204,0.27081917336225697,0.2268697825028992,0.30240016854591123,0.23338877197922153,0.28027728177265854,0.26475945786034655,0.2369085896156615,0.2587150022889864,0.2630388173404345,0.2215243994787359,0.24095677175636993,0.25785082654421015,0.21815898220842442,0.24521989107205946,0.24902060345165458,0.2537240543036007,0.26616935460766644,0.19471046553123877,0.21670442040060062,0.22005385570828953,0.2125061293207054,0.1952836655080749,0.1983633489599138,0.19293935483523686
living room__155.png,0.619414123447565,0.4320385171952665,0.2621193011774371,0.34828906672470317,0.38702264045325463,0.2394213048055555,0.2552842062127061,0.2870543590385471,0.24323542801963322,0.30544849248509953,0.2758250831571429,0.30155475722033503,0.2617255715174359,0.2763984890410065,0.32029772731854966,0.3186354663244471,0.30672893870765555,0.24283712831594922,0.3020277599546462,0.252069868768903,0.25975351874581537,0.37434423009130413,0.2627362271322505,0.30565671189890103,0.21774974661468088,0.3176056668348638,0.3115171835299249,0.24896425018421656,0.19007917708019129,0.27488669286475526,0.2746060545891541,0.2779063062086927,0.2588361944867709,0.24918485855127007,0.2512785722678069,0.24104699390366094
living room__156.png,0.5550642325223399,0.3212267298170447,0.2514715636707886,0.2877542319897569,0.2624116873218841,0.21112780736583814,0.300748100933639,0.2846998809346862,0.29650699295259597,0.2733230031901122,0.2714321613355199,0.2656357395538707,0.2938984048557395,0.24559525087738204,0.26665983999420945,0.25144435353765154,0.2749188415626754,0.23551410279345583,0.2444956133439706,0.22488451280982502,0.257859634522248,0.24909948535313553,0.2326240240858864,0.2502686082475162,0.21509398414520414,0.24784712770515532,0.2466970814158596,0.24198047776905915,0.19469739233335587,0.2177116369198474,0.22384735660429558,0.2508800792380515,0.24400725933860792,0.21489967307322871,0.21508398837917356,0.22830365957869628
living room__157.png,0.4631655838961198,0.3498067238724784,0.2578245523922043,0.2936228951909682,0.34067482075744154,0.28949337332234415,0.2672665612287024,0.29050017681630597,0.2664421787842315,0.29237477247016425,0.2567637677127192,0.2798910827737274,0.2833478706677357,0.26125686938858256,0.31552687080422837,0.2790103666576747,0.2710969737527669,0.23770965556455867,0.2736855539353021,0.2628594888996598,0.2527209097624564,0.28529042420950274,0.2505106692285366,0.2648790956529336,0.2406418648074073,0.2882030264592303,0.28096070313319194,0.2517586504929792,0.22945317511559507,0.2442406613220999,0.20764941018722674,0.22576193928319296,0.22780597556691812,0.2226316239160026,0.19495850691663857,0.2054482629881581
living room__158.png,0.538539531457811,0.40517289682239244,0.2674229939846392,0.37263300190894655,0.41308801784400645,0.31677124219440006,0.21968916528068022,0.2885446420547189,0.22509771923604563,0.30889108073219895,0.27429094594606807,0.28433807794335014,0.24069179160666374,0.3021902256309569,0.2778935169533169,0.3376611268534119,0.23691998700751563,0.22543128184318764,0.25383861532730057,0.2553776954332431,0.2378945803361921,0.40473390619322724,0.24931512077901702,0.2714585514265386,0.24836265383199047,0.25833742489874495,0.2636053110107468,0.23841489063252452,0.18953114752319347,0.27081294759594277,0.247247341326539,0.230934543768773,0.21893608868065062,0.22304208732760886,0.22834926790851678,0.2061990908675363
living room__159.png,0.5081822130449813,0.31012469405739057,0.2851687847921365,0.3109046295776372,0.26458037373164517,0.3183091349962118,0.2536044308939863,0.29076178360878074,0.24263127351346886,0.29871372180333244,0.2848332207497021,0.2849513409429281,0.263021086707924,0.2922583118952579,0.26913127062236414,0.29815749681222636,0.27427473189169593,0.2423099398019619,0.29017551342179093,0.25638639441401073,0.2571297319457827,0.23946124017775694,0.2677946042869082,0.26344827119806313,0.2793169492019393,0.2759214962493554,0.27307131021836034,0.253464257069879,0.21593333208468513,0.21243231802942159,0.2442801251307085,0.25484960687954733,0.23958256235584363,0.2576063992614224,0.2394999512083821,0.22423098261269386
living room__16.png,0.4751226192572187,0.35252127741844647,0.23615340290918715,0.2625979142366368,0.2915521453744455,0.262430240193479,0.21124552346572367,0.28074441456274896,0.2297193530114156,0.2809761041332892,0.2610190430814544,0.256928441121407,0.23828378166566516,0.24702411396826007,0.2627849340109707,0.24207894343996533,0.23512773544264165,0.22148693073495113,0.2037696764667528,0.250100072689069,0.2537439143641897,0.2374942956893466,0.24069873883502227,0.236950188377582,0.23177627616595217,0.2177648502323839,0.22804209179263643,0.2457334083243895,0.26157946914122815,0.19265987294459938,0.2287600023163426,0.20547770921222694,0.19263342527234656,0.214947739057085,0.2226438270790643,0.17574775981881885
living room__160.png,0.5398075367613827,0.3093556954765388,0.2553555236576607,0.29510625675686303,0.26068568161204364,0.24370056613388574,0.21815464957264089,0.2639943914855924,0.22155182845387664,0.2850582446300751,0.26372404456057336,0.26528289343782796,0.25435241097566874,0.2673965526731122,0.3064631720335703,0.25084461585846074,0.2474468252674864,0.21940511644259783,0.280137666568573,0.2406244332329508,0.27545821897916994,0.24857537059837956,0.251740638031478,0.25809881893825515,0.2153297380192768,0.2677026152978588,0.26951698417990855,0.2393467506247812,0.23832720690973133,0.22537664431048954,0.23658309307797867,0.22607264301521848,0.2268358329283892,0.24276696841523707,0.23223380783824796,0.21361216712366154
living room__161.png,0.5156309850656977,0.311154850898192,0.2683538091574411,0.28150229338542493,0.27694791192401824,0.2290420420979962,0.2653701728034535,0.27489496738393593,0.245802167792426,0.26639725866098735,0.26350063495092274,0.26925805985887136,0.2515339336618883,0.25224430475508075,0.26909119498015466,0.2622857354026248,0.2564504154987533,0.230993520413573,0.28133167522347124,0.22353285800646297,0.23506847862895958,0.2720351612906426,0.23824943852845262,0.25725012537669684,0.22351339571758413,0.2718951184327625,0.26604002741034566,0.2278650934856039,0.160929184355164,0.2564374098852485,0.21665702236477283,0.22735159312630338,0.23428741951025847,0.22880730759742365,0.20667992255812614,0.21279344944896303
living room__162.png,0.514913275758163,0.36161577474859485,0.2705908115355658,0.28852781713131787,0.31985050255832015,0.24603520045871377,0.26286346134398014,0.3015879929284206,0.27198918021167284,0.29425540064884526,0.2936837716306021,0.29095454755563943,0.28929061341248796,0.2678180248030903,0.3256880650734033,0.27126178545195245,0.2857479615454345,0.258355614221279,0.268320576226151,0.2676742686784761,0.30989728322966736,0.293754148684879,0.2742013391185035,0.27855736729316843,0.24462663570566062,0.2801639375981155,0.2836806492590849,0.27288461576028916,0.23449712085992436,0.2606352580715309,0.2584349534735261,0.26063105444765944,0.25792003170035893,0.27007888484019843,0.25322378316370425,0.2382348928365917
living room__163.png,0.5793224962297768,0.36106969622670937,0.2599505289361862,0.2818504498885749,0.2863616740553731,0.240316154632373,0.2688491328993211,0.2826033518393053,0.25607987622608064,0.2763344104432746,0.2733884687568838,0.2748995389069336,0.24899532178757922,0.25866107059402593,0.2854124279433007,0.25154849681490143,0.2621115941176572,0.23971333507828285,0.22952167865768483,0.22719605383463073,0.26625652325894494,0.24484003011258715,0.2473890849589081,0.24736254176082784,0.2202232821401466,0.2406113118670869,0.2408630695906605,0.23601690150778903,0.20226680448265952,0.2037496012258653,0.21062830751445386,0.21746688836616246,0.20171911779265558,0.2040889958673242,0.19492585876308843,0.19408708626094476
living room__164.png,0.5097867648821763,0.3099823888435519,0.25494031531093597,0.2855449361297633,0.28152692414850705,0.30033510072011554,0.2400199376292197,0.2856444326457141,0.23754156796750836,0.28691416786050683,0.27206782821083847,0.2873149656698365,0.26907058441159487,0.2761189539895141,0.2936289733268905,0.26866029724451157,0.25931183858413054,0.22285530389194563,0.23401392104303448,0.23126250317330466,0.23085792851139825,0.25930137898531214,0.25854781054994513,0.2708866127928431,0.25914066466714997,0.25751490271594346,0.2564641405454855,0.25552280343256845,0.20477240406824987,0.21938341289397462,0.21868668828655288,0.23885409897850138,0.23251434950291575,0.22524917294935445,0.21485159128039197,0.20835199641247806
living room__165.png,0.46237804484873923,0.3972662378692801,0.28352300537459013,0.2831181567333189,0.3292292411357088,0.28970061936095787,0.24320727245506085,0.29950599721358373,0.25607531013989226,0.2985862054152774,0.30056781055522597,0.28750273609392696,0.2794026213755367,0.2792147868086773,0.3308955867832488,0.2754335732492696,0.2590008967984183,0.25434960620462754,0.24923861979726883,0.2714795969577045,0.3181036247051308,0.27880788486768066,0.27100533905175145,0.2679029669324384,0.2586668725508396,0.2595761377510556,0.26762224787822114,0.2726545006115503,0.24928518705102362,0.23015663233595213,0.24832442605381685,0.24613887181663716,0.2379723113612892,0.24308774852443274,0.2379142889184382,0.2179370792334905
living room__166.png,0.48828914588116734,0.3073889816336019,0.2327628343526682,0.2592578873680647,0.2858930231405012,0.20676317368480487,0.2501671283481618,0.2836088928846389,0.26518775121393673,0.2707325331276786,0.273741847333365,0.2898793090071444,0.295303765658211,0.23273489549781867,0.32042052280325645,0.2487589849105926,0.26385129444196825,0.22701478452350712,0.25656437850910296,0.23506664084614962,0.26536178347876627,0.26981512349850184,0.2568035893723829,0.2717228610131864,0.22818553391420718,0.2719381738645886,0.2661489257719632,0.27014645639792356,0.196939489383691,0.24936999955330613,0.21484740052914603,0.22999074530070499,0.2306195534105288,0.22138730436585105,0.1997593691358237,0.20897358711061115
living room__167.png,0.46634595470160944,0.25935017955362055,0.22976687704289625,0.26835620606106414,0.25432653299241936,0.2397457161186092,0.23452089551217445,0.26720080989073275,0.2448531878892162,0.26568796766281455,0.2523429630407025,0.24098431284493713,0.26255782349695417,0.24223964062276093,0.2453791130573596,0.2518854127039829,0.2402677662839265,0.22340042298269255,0.24856544252326984,0.22748014214047046,0.22113471715693092,0.25025414806484536,0.24014762446668572,0.2305391978548102,0.2262149835897842,0.2411597288736604,0.2381925092130977,0.25409887718040985,0.17765455039532868,0.22765166914078322,0.1986857069643681,0.2089973470578179,0.2131148625494238,0.24375242899233535,0.19524331035894213,0.19683929311676968
living room__168.png,0.510180367567152,0.37477620726063043,0.26862959780151224,0.30096238658141894,0.3691004790007118,0.30721511298881077,0.24808776743264663,0.2984417927771669,0.25850780478535534,0.3183362839282266,0.2669363839228638,0.2895589544246693,0.2513041495587453,0.27735317829551304,0.28716123384279185,0.2888772754354986,0.26776283936458856,0.25377478450425645,0.23210145324930817,0.27976743757173916,0.2627322007401212,0.3069355312183788,0.2639468935696957,0.2680400344434675,0.2565329228385569,0.2609234752185444,0.2623091274368284,0.264747541244352,0.2608862916193792,0.2452077660865739,0.2481261391779745,0.2560741260549913,0.23883380995239717,0.23757727747523344,0.22936664605906015,0.21868940969685902
living room__169.png,0.533777537272178,0.3360517819358318,0.26461875032389354,0.31489453332902617,0.29397664752408836,0.24388944553124145,0.2757687719217141,0.29155555747483664,0.27484131318219135,0.28808496972169095,0.2763446755614308,0.26378499884455775,0.2911243968735818,0.26970154272564467,0.2753574721271217,0.27732846280405027,0.2673263628865283,0.22393881081027622,0.29590017076950625,0.24081907458648125,0.272790949432795,0.27210952698756674,0.24422031903796382,0.24350928258667695,0.21785419556417732,0.2754988176071164,0.2717657731171445,0.23617044557086622,0.2058602150072547,0.22714333130674438,0.2349606999521471,0.2723160183232984,0.2614772611430647,0.2380007751014158,0.22532849271483585,0.24575416226452534
living room__17.png,0.549138530622533,0.3673845056227253,0.28067585687726365,0.293660890156198,0.28858583350670486,0.2364141073998505,0.2944742179460788,0.2715217244879668,0.25990082971894907,0.2691553142088104,0.2671312713556414,0.27079767808220023,0.24516241569598063,0.26711340544848333,0.268446230557494,0.28641807101131367,0.2779162625153227,0.24622277879598845,0.28961489741909135,0.2288836586067286,0.24903465934454658,0.28273843098060747,0.2428178786803725,0.2584874164820977,0.23498738236218628,0.28449619981214364,0.2699020867702207,0.22374436296970748,0.17817266324658979,0.2366188901042692,0.21615790483707553,0.27190498631581816,0.2566743415805966,0.22977259564156105,0.2028676880138421,0.24445899246465838
living room__170.png,0.49439984991487523,0.3233956749925782,0.2793468464640399,0.3288939524020636,0.28312288146675574,0.2918989093380356,0.2636153832967849,0.28233195117033016,0.26748025093623573,0.2985460138599736,0.29050301346263213,0.2801094369356331,0.2861643966580979,0.2813532817931569,0.26980457708693656,0.3067065042154956,0.28943085530990526,0.24193025990361258,0.2670222858357709,0.25535593788627664,0.2559852127363825,0.2863661944834866,0.2598653628008481,0.2629812599129914,0.25727211386287435,0.2629036291021021,0.2656355045988578,0.2578870674777788,0.2544096453268734,0.2663489762802378,0.24163089584761635,0.2699515967751694,0.2730385656716742,0.24276727267970813,0.2359959836059783,0.2543673145700866
living room__171.png,0.4999934009002632,0.33484628258474586,0.2789458556835298,0.31800353736499165,0.3082064443499132,0.30538722094027576,0.2743797034030361,0.3204765962439409,0.2605065102516432,0.32769458553792563,0.29585829275343845,0.29790932318122765,0.26047936537516136,0.2868609329760734,0.27809807273271064,0.2996011838951106,0.29971690845899407,0.25768916814119475,0.2733330214765829,0.28415544671000476,0.25724928615745546,0.2738062243166694,0.27111829208830235,0.28376670993719355,0.2484471143982472,0.28663662872050966,0.2859367965706807,0.275443657384053,0.2507981615117053,0.23269319483896464,0.2608546878306042,0.2788247336130515,0.2571126384930495,0.24842824197691205,0.2566257903813342,0.2441674559464363
living room__172.png,0.5589436487251258,0.3311648808837767,0.2645143495312777,0.3023507731574007,0.2865115413135185,0.2383149207989731,0.27321082430958565,0.2799242731076896,0.23671835995040044,0.29537897205576547,0.27556012267093616,0.27631761845015046,0.24036579475784953,0.26588274888162616,0.2765091673753467,0.276056540668182,0.3014459340920826,0.2592324558338242,0.2487887898323115,0.24831707967896735,0.2544302715168779,0.2640935775172578,0.25001336832275756,0.26410682454114437,0.21982468734515198,0.25933221005802526,0.2613247169572943,0.23843459903350508,0.1893659853791735,0.24694673057200714,0.25375570500920896,0.2512404933771124,0.2478754279333697,0.24453032015222206,0.23931048549079292,0.23075009533149224
living room__173.png,0.5026595797623405,0.32096715041170354,0.25870025979887157,0.27808153897080323,0.30131098750561675,0.2966653507573706,0.24251611535522588,0.285160389648912,0.25375820708329117,0.2980551291084944,0.2559284695576302,0.26979755900660124,0.2819573616273374,0.2580719888828225,0.3085184080863399,0.256438611323583,0.25712203579654663,0.22171932739568187,0.2681124830085676,0.25479091594970826,0.2422998062924591,0.23980466806907377,0.24132778037813718,0.262606316845589,0.2317509349660307,0.26495661950594085,0.2641049255916791,0.24307710763242238,0.24915571570961276,0.20510132490804536,0.2257918793897839,0.22511561862177182,0.21887589432712876,0.21850942070666163,0.2140264488839161,0.203323679140664
living room__174.png,0.45040828288272317,0.3662829031974923,0.26877050055834506,0.27176744246808754,0.28968503090722825,0.30610811803222165,0.26211749206103485,0.27227722059298626,0.25250828574891093,0.28120999110639566,0.28515726974683203,0.2853294142834413,0.23126468549598114,0.27887947887253045,0.2650492769685413,0.25932633426516855,0.2573717407328331,0.2787846176084483,0.21956627005945384,0.24340858145574956,0.258804631280865,0.24471694415234233,0.25467273510026,0.25516661116903105,0.25849950455317494,0.23863384733261087,0.24718563848628156,0.24100625433848546,0.20106524367643439,0.2070996701901913,0.2286958830169518,0.2490928986404994,0.22333552621607106,0.2141823757077296,0.20766212283604854,0.21629418855613558
living room__175.png,0.5526961314915668,0.4881054895199638,0.2701155501850186,0.3554000387980745,0.44435862749935945,0.3295187819859352,0.26471984723989106,0.2904077863977572,0.25193670371748866,0.3121787649901509,0.28004725928280094,0.27458463402999084,0.23607093954052058,0.2898793183604392,0.27715546159021887,0.334276634869532,0.2592341229976579,0.2652407001478418,0.25302894151107086,0.278230266238968,0.2517117379431189,0.41225143149744026,0.25744966008987624,0.27111515954710047,0.24902234282920602,0.2651075949946731,0.26777769893948594,0.24980057614829945,0.22061304721449884,0.2735134179084703,0.23906582975379384,0.23107002542047522,0.22650247377429694,0.23029899842950816,0.22103635972496555,0.20331156124586436
living room__176.png,0.5224480364362647,0.3534316789709428,0.2783768153368677,0.3299135893835412,0.28046124709055975,0.3444870115390288,0.2478609713367497,0.2803180582226268,0.25397151239440663,0.30403363632596614,0.28600145759118517,0.2661700399180239,0.2651780112296858,0.30568826011354583,0.274983113682423,0.2795090272882864,0.2620202473367774,0.2584743208156912,0.23950728416327155,0.258226850716347,0.27016724869113445,0.239708126737811,0.26260667563964074,0.2521753560556723,0.275592066700801,0.23162415628724675,0.24355652087469737,0.2639130169111937,0.2936277505730587,0.20902022670101392,0.23751163643730966,0.21604703607738185,0.20984750739550315,0.2121010973787438,0.22055420273723672,0.20059751851588406
living room__177.png,0.5343866597482746,0.3138359325651882,0.26367934729006387,0.287761322288306,0.2670795460404819,0.21410180260897516,0.27007490314429305,0.2694245812846072,0.25916915771781274,0.27048474783069193,0.2678237702014906,0.26040469404771116,0.25529023273181706,0.2515823875883707,0.2576237477722217,0.27524062083012435,0.26880516969174795,0.25815573964606797,0.2667446132454764,0.2356680511190503,0.26695426405048867,0.26079255881561486,0.24556799732609944,0.24996014416629703,0.2218325485239522,0.2590610410675026,0.2552470852077446,0.23172065165042102,0.18185592300973552,0.22905610544489302,0.23712394842449863,0.26708172201155517,0.25077018785908867,0.2450460297101869,0.22757202896572806,0.2446644917489827
living room__178.png,0.4979668535685804,0.37616751152940764,0.22664847164951607,0.2537378086899037,0.28500391453484464,0.2204445549880314,0.24370234940781552,0.2594787224199617,0.23154214818116917,0.2697140349204458,0.26365105268876665,0.24624230600813476,0.21492284445715001,0.22987752619837964,0.23864083646867834,0.22593651754199628,0.24473121285134286,0.2520980183736677,0.19724824520465764,0.2330820788632509,0.2303220117590596,0.2399351704201378,0.22322946708198155,0.23053829180646632,0.18951218455972396,0.21078449577594532,0.21643443645834284,0.22759903176405616,0.22723949642997934,0.21712664930156206,0.20651096964279447,0.2114124677426853,0.21599877658133987,0.1805624291682272,0.18442649842108463,0.19660143729875165
living room__179.png,0.5271021213542613,0.36369890402461935,0.2533634234938064,0.3062988733959865,0.345670664688018,0.23925075395986023,0.25335762638659737,0.28049536090423666,0.26891245166229516,0.28255913859701437,0.2659736603205139,0.27933665090162846,0.276161158021306,0.25404602231609735,0.29535065521602144,0.28713332841210004,0.25187851488727137,0.2596307599038105,0.23920613272923488,0.2573305312008468,0.30913672565587647,0.33369840136038065,0.26343896674609896,0.2618772483874207,0.24275331127956867,0.2563439607844501,0.25345258160122264,0.2784046974371791,0.21226905474813687,0.25390034887008817,0.2234415866315992,0.22065519837665076,0.2080932779216406,0.22480266934255722,0.20358136354312967,0.19390192085305394
living room__18.png,0.5573741197077904,0.3912418974174266,0.25734091223005495,0.2759792362017388,0.3397232077648254,0.20306805088917476,0.2591692778295174,0.30001776791863083,0.26092823153508626,0.2875272103182867,0.28080843840067415,0.29225658845915015,0.2803351109568131,0.24242965879931214,0.33864136515095256,0.2610305942195861,0.28561291688248835,0.25175630779838476,0.2876636333893059,0.26012722049228454,0.31445597975251344,0.3058024157823999,0.2619038454667416,0.29206712670080226,0.21523192468505203,0.295454696176753,0.2935678578768369,0.25453269921519756,0.2176027476237673,0.26048621746778855,0.2493158375132713,0.2549204456592921,0.2540524112232691,0.23478349838500626,0.2333413680143466,0.2287917323989889
living room__180.png,0.47786820717264944,0.28551091307061827,0.2543506437790654,0.28331676008981904,0.2612282925512827,0.24030842998947036,0.2705380928892813,0.29648497631577786,0.2570394573296448,0.27136212552692873,0.2667521777534281,0.2613104640544827,0.261232396011566,0.24838876403675306,0.2655911446550009,0.26665747055941885,0.2815838811660156,0.24338937265631264,0.25325401164890593,0.2391614972835809,0.249359720079264,0.22975842901248453,0.23700618387237996,0.24672634057113102,0.22735759451471668,0.2542310368357466,0.25279896500513516,0.24744678985480015,0.20340343478789202,0.20896309369965918,0.2344617271787839,0.23500209683567821,0.23815595893803904,0.25465043482131067,0.22813465703235788,0.2140173880251598
living room__181.png,0.4833659086759472,0.3557048912313681,0.24245596172429376,0.2602642635630802,0.30804695529678106,0.1924395954791778,0.24224222309159402,0.273178282748126,0.23686929373969762,0.2436472795365109,0.2635362168672319,0.24630982789145595,0.23658418052766833,0.22904574109293058,0.24928201631959632,0.24246837469164867,0.2496576879202239,0.23517545064777054,0.21048515657045994,0.21671812991692863,0.237025743805908,0.2605870546398606,0.23972897502794624,0.23675531260034965,0.21654946568463018,0.21209741996125225,0.2229373675663373,0.24047961873775742,0.18268669575819282,0.23868110165791925,0.21740719372502157,0.21969829352522163,0.23095187408577977,0.19690217291299666,0.1998370147776144,0.204966259130284
