image,mean_h,mean_s,mean_b,std_h,std_s,std_b,fourier_slope,fourier_sigma,first_order_ed,second_order_ed,edge_density,entropy,fractal_D
kitchen__275.png,0.1888647216639318,0.3463376619435555,0.5480257097630719,0.17979669268294982,0.23298506219311937,0.23772391857815284,-2.695896804404566,0.011656032441806076,3.9754504503964805,4.309220408277887,492.97880477699056,7.8058990405927915,1.7983042560085962
kitchen__276.png,0.11240706506100044,0.38013545536323873,0.6969235089869281,0.05159750692341472,0.22965275534914062,0.2153517180544467,-2.745758199409144,0.021551992498080656,3.7852120945455097,4.200127693422301,409.7471783535504,7.558397691144356,1.8760200514527234
kitchen__277.png,0.20498999096836415,0.41520441334415936,0.5528374183006538,0.2805999777687694,0.291025842989152,0.2630642580375054,-2.9193202936780374,0.006635385701598708,3.6902988734770066,3.9953670267682324,354.5569267703081,7.605044080595908,1.7422760231827517
kitchen__278.png,0.2853849591393943,0.22715029755520813,0.6406029156454248,0.2715125785460182,0.21781569387355432,0.2732516947522747,-2.7639136733190925,0.01338593867554164,3.7612872862901856,4.136909098230347,519.4302417507691,7.725896280513239,1.8577731049545416
kitchen__279.png,0.33310593549024814,0.08898712360596407,0.5566699091094772,0.26434810390327595,0.13960567846291425,0.17841161311751177,-2.888108799603112,0.005286177835785808,3.8940048065621604,4.190855881165889,240.53918549901223,7.310485229955557,1.8411587553644704
kitchen__28.png,0.21359410562324357,0.14625000176095967,0.5411119536356209,0.25337456451545387,0.13856732945862943,0.23709732337962178,-2.771338562867198,0.009172981185113678,3.5440271849503473,4.072922213082212,446.7094161908749,7.709304448952906,1.8111468196860652
kitchen__280.png,0.09309479711543558,0.6454990359677313,0.713322265625,0.0378359115868862,0.23830835246865636,0.2384274657161937,-2.7348425574592556,0.014496253334956898,3.704245672943161,4.070983766061075,469.7160753125782,7.742220299185775,1.8428637225720639
kitchen__281.png,0.2853173861596324,0.1719135541946369,0.45186718749999993,0.2852929274097907,0.1907163424095826,0.2505393041038801,-3.0770320583037845,0.008657790368206447,3.9503812188035505,4.247482408069555,651.8598600929573,7.552325507843511,1.7759166552082413
kitchen__282.png,0.09149312153487926,0.47810789119033265,0.6408702639910131,0.09924406184645906,0.2630007044003673,0.12050157940206127,-2.5629293614771584,0.019065075044541035,3.917326416259349,4.271817899856885,333.4680811448753,7.007261974248762,1.8603754088412772
kitchen__283.png,0.15935213991739883,0.41210926260721714,0.5407899177900327,0.20401097393581996,0.2656684614475624,0.22409209536606733,-2.8106161033353896,0.01879177201695181,3.8694665173040876,4.215875251503173,468.3688333098646,7.627460223984986,1.7496385316731282
kitchen__284.png,0.1907315923607493,0.29666869084331265,0.5376037454044118,0.24162181584730902,0.20750943555248255,0.1919017150741991,-2.6743334709628197,0.018319191599252303,3.4548798951385478,3.936765733182484,279.21226976085643,7.24949728182262,1.7264778344606149
kitchen__285.png,0.22527521904267203,0.2390453099523821,0.3551396675857843,0.2581051447592322,0.17831579392931418,0.22416597630386212,-2.753195064729298,0.006434748165104327,4.011678800652986,4.29007221068423,355.6140580581716,7.316101462312168,1.4723887398702118
kitchen__286.png,0.1857850512179998,0.15315455385219554,0.6832128650939541,0.21322387645091861,0.18945691669815573,0.21180042122919623,-2.8531172819854804,0.011316356630584149,4.035303978241336,4.312094766522935,494.46911070395225,7.32056259164862,1.8766689075978988
kitchen__287.png,0.30091316454728095,0.199417679806007,0.5723054917279411,0.26154470412551334,0.1995367691541174,0.24177483136234265,-2.9343172159170416,0.014325625624887739,3.1344604789070347,3.477364584174763,422.0558843019456,7.406079721213918,1.7961232408234142
kitchen__288.png,0.1027518058011114,0.2238106215602931,0.6415941967933008,0.11175529385647433,0.16295160373143894,0.13901882612642474,-2.6703822620629434,0.013139789340242595,3.5634005441248324,3.9913262998444123,276.7205240311823,7.234012832687651,1.8734100427432296
kitchen__289.png,0.13889033732364714,0.2288638393206848,0.6421624540441176,0.06078682289846029,0.2096344444050425,0.18476543060925338,-2.7521724424943503,0.013444204501669103,3.8109620594784053,4.166032550690578,380.455156379913,7.3343961669595155,1.8938605685503866
kitchen__29.png,0.19396239248328132,0.2645613116711889,0.6353910717933006,0.2811890369906934,0.25841305554850047,0.15430765845910033,-2.3678019989808283,0.011576111641226667,3.8396131122207278,4.232629721957903,379.8682897183707,7.306232402207008,1.8765968124706571
kitchen__290.png,0.12151247293763437,0.3849133989373397,0.6308442733864378,0.07733264763886108,0.2322904992442203,0.19372307562168536,-2.568369880731346,0.011211095687514659,3.7480732941854953,4.171281122245225,347.87150209564703,7.540688887456587,1.8634072565968072
kitchen__291.png,0.2128371515567473,0.15363223860011013,0.5257240476919934,0.18182333097220668,0.19750869933073906,0.23697324746700843,-2.792429936881836,0.010498675839154589,4.086313685315364,4.361322355589139,387.01675631732587,7.694798775486046,1.8237882324550854
kitchen__292.png,0.22790194686959794,0.13777185466887146,0.5607505744485293,0.1721102158848013,0.17782410006117932,0.1854593681876968,-2.81864698955653,0.020015165258841637,3.8648434685354407,4.066840558569475,356.69615136169875,7.4967951829354025,1.851320315894169
kitchen__293.png,0.09011915137526896,0.5005398095808324,0.6092573912377454,0.05909901778893789,0.24181188717463267,0.2708974973674956,-3.0973266673031796,0.008810951680691353,3.6968103024243346,3.9621207125698032,408.26149873002464,7.61699704275491,1.7993416553586008
kitchen__294.png,0.11853726283607115,0.20315993006353972,0.5463039343341503,0.1702895875094452,0.1548076225293902,0.2176009205646351,-2.8033336108087306,0.018520123802914686,3.6018743909510933,4.007000822807077,431.28729846088686,7.664858567916489,1.8216176738150758
kitchen__295.png,0.13521507663463495,0.46269109391049423,0.5350189568014706,0.13224035660565225,0.26718393289078235,0.23937953796308967,-2.7634558471978927,0.005919937093627297,3.931417940643322,4.09087677168127,460.0868304370507,7.781886850005396,1.7645673136986235
kitchen__296.png,0.09844779488167898,0.4434057881134166,0.691160232843137,0.0805309856883609,0.20835552027860854,0.14994712418368752,-2.742269031858486,0.007140805755210678,3.801597305361512,4.123195946269646,277.6704755287951,7.23121557444219,1.837882554658594
kitchen__297.png,0.37267643773361697,0.1984149160721902,0.6806878829656863,0.34847587277138126,0.16600693136725736,0.2102344490255139,-2.613618843917571,0.017096390858990836,3.9559823291695113,4.277616263044,330.75490380271185,7.611082780867516,1.8489521835848486
kitchen__298.png,0.23999828487736258,0.22023906908622806,0.5398967396854574,0.2687660201750358,0.18542585870698536,0.15550184761925723,-2.5803578167834633,0.01578921768244355,4.152174670252451,4.373887522299551,356.781535455465,7.053186990902939,1.868637180216485
kitchen__299.png,0.095539296951465,0.4474248340532036,0.5247123927696078,0.03898454788386428,0.20724994876859182,0.1860887504651865,-2.727200825990673,0.012329487101343815,3.6150577771493917,3.834691454725142,367.66248114058055,7.371286867551874,1.6728269522141772
kitchen__3.png,0.2397806961162576,0.15283864124055185,0.6599834048202614,0.21272381536782967,0.1396643393346428,0.18829820918714002,-2.5519939718469753,0.018379673757469735,4.122482688341254,4.37084781222033,495.4648919583201,7.5359909900576945,1.9060163023133696
kitchen__30.png,0.21089090131581134,0.27616129579767,0.6914518867442812,0.23838836324874546,0.24993795659468707,0.24795531619466407,-2.62824716896379,0.006846030982300082,4.001074428037294,4.225614742675781,556.5765339292423,7.681228141115539,1.893928260921766
kitchen__31.png,0.19434115188725265,0.21634492745995465,0.6096865553513073,0.18086130249601676,0.17515237338751602,0.19402954738821868,-2.6662729999978576,0.009145435703479367,3.8184961710063727,4.133161069511257,365.11840329020265,7.443387763962444,1.8763087071339317
kitchen__32.png,0.22734257916340359,0.34175633393414506,0.5144626608455882,0.30639639414423314,0.24236783994246328,0.20373952218064464,-2.534379770953811,0.019667319031151646,3.983450861270465,4.291548157157731,429.06622960481593,7.502502021849396,1.7503088512531313
kitchen__33.png,0.1706176750815286,0.21501657085949874,0.7302264859068628,0.15958836363916895,0.21845294834703516,0.2067351689565452,-2.3309120110892687,0.013065019965906503,3.800780235921219,4.075561610536301,509.9873950018497,7.47914919625784,1.9120029495968438
kitchen__34.png,0.09833715239345678,0.3942440792202752,0.6332520552491828,0.11469279199831568,0.32257377517675684,0.149287818038464,-2.558958377840311,0.006115870283157544,3.9056578085551297,4.191967398904991,305.3798390270258,7.28934641630516,1.8007505372344688
kitchen__35.png,0.2965489583839452,0.18079976483438115,0.5517084099264706,0.3283911605602834,0.17140406215492732,0.2285051147632943,-2.8030382875208977,0.009258674588282799,3.5662443957351897,3.947107252677814,398.22794924247177,7.42190102143988,1.8209198370109347
kitchen__36.png,0.08750404793549796,0.3664150573198203,0.5253315716911764,0.07672306820616669,0.27476119065165494,0.2427638382354024,-2.7057730048659123,0.00834218232313374,4.232191748547674,4.392342357983748,407.3048112746721,7.757791734946477,1.8066846266198393
kitchen__37.png,0.2955461725223984,0.44464179876435755,0.6121188853145424,0.3256616902531713,0.37856704300763355,0.17574167714621758,-2.4690767154466324,0.011435305905917216,3.6587833900062847,4.013125241296567,366.37460973108193,7.591714396642435,1.7802740076505015
kitchen__38.png,0.23053838869950752,0.43646020662128165,0.5682979473039216,0.20583118297389755,0.35273927430626667,0.19624642660149372,-2.630678120159948,0.005574376893547637,3.8308660818693347,4.1674509696232,520.4267025649077,7.710388034579519,1.8190794850605823
kitchen__39.png,0.27439481367447727,0.4829398460801132,0.6576169066584965,0.2855375035824986,0.3484764236643742,0.18544355484995295,-2.522601344192096,0.010571067013156625,3.768646385814024,4.169366004999504,396.10224761567315,7.570458372280982,1.8331487665901256
kitchen__4.png,0.1760727828891346,0.42910360653837587,0.42338075725081703,0.19126650381815946,0.27416739313713945,0.29195604564923416,-2.6476533597931273,0.013751282852762331,3.618599364797367,4.0063459054180575,425.81142060795713,7.3602177441535055,1.6313008468535677
kitchen__40.png,0.17923252967790787,0.11573699193044784,0.7659679074754905,0.26265231595865435,0.148004627674861,0.16080792394163793,-2.6532978529220075,0.005336574218705705,3.875764653197339,4.17301631457507,314.8471212488785,7.007026574456855,1.9125755830311568
kitchen__41.png,0.17173419553725325,0.3833207348259044,0.5107744715073528,0.2572490418395863,0.3120549600020779,0.20378794894316016,-2.7773745075202143,0.009590231701055312,3.7630438717919796,4.086779571829713,405.3987237521152,7.62031752017938,1.7592079215393763
kitchen__42.png,0.10974285440671122,0.31561107283992434,0.6711279871323529,0.14397863722269266,0.2848236194240978,0.17798572185855377,-2.596633607289085,0.015049283059418519,3.929398992719265,4.233778240284891,303.5587124602542,7.396142702462159,1.8489521835848486
kitchen__43.png,0.1353304947586366,0.1359570237931299,0.648789675245098,0.2071578232286655,0.1404698238010989,0.2047065829766783,-2.683763298025908,0.009553862117068245,3.7843194754509337,4.091274364038378,377.13168092086727,7.291944246148,1.8847633742503476
kitchen__44.png,0.09220972255328443,0.09423075105568438,0.6679641799428104,0.1313855498076819,0.12291777288377619,0.23134736669571448,-2.6807426051812704,0.005501739648834454,4.267057384117009,4.370080411120404,435.98775576607306,7.705268716480401,1.885532480665006
kitchen__45.png,0.27803504351775826,0.33141776505440357,0.6391472758374186,0.3011135489635396,0.33565520807057386,0.18392853911240362,-2.5720835533663027,0.010368777159105863,4.099400043110408,4.350665748195598,403.89210702860174,7.579092795405398,1.8376354499858345
kitchen__46.png,0.2526943704779641,0.36816289031283983,0.622394607843137,0.28627671907696584,0.3400408374959765,0.16606710444379064,-2.6866870061604295,0.0047289635555087806,4.254664258164114,4.382794726136479,346.2743526305384,7.5032437585560325,1.8382942123316994
kitchen__47.png,0.14677446981316758,0.35394161540795105,0.411333575878268,0.1902700517528139,0.2463796609010344,0.1845736213214486,-2.7082309643432203,0.007924315735131094,3.7829588754887697,4.184556839591171,327.1968343701589,7.399217360826075,1.654136978407373
kitchen__48.png,0.29306366728814076,0.2745991779148653,0.5833684512867647,0.33000330156224966,0.18631252066483545,0.21801416464814727,-2.737013427568402,0.006188503449845245,3.7146918003507023,4.075660641118981,336.514171155047,7.543308140088673,1.8217049034155934
kitchen__49.png,0.18647330409299148,0.2520280713150349,0.7331472630718953,0.256612843762633,0.23780151577063877,0.19395931068248837,-2.971433307659596,0.009080958437692204,3.374400519397662,3.6874026066147096,289.5266981309638,7.388197030229821,1.867003482619409
kitchen__5.png,0.13686104784671832,0.2549409465859838,0.6445918734681373,0.18444372383136326,0.19674373107426776,0.1830151547735377,-2.457921286268179,0.00568593182693611,4.25363256346105,4.409395861165107,361.2485676192991,7.549794290999012,1.8918862077184815
kitchen__50.png,0.07433745124519192,0.2961391345274308,0.7371901296977125,0.09122872314785894,0.2686381391605776,0.10487532785301129,-2.5261744066609353,0.01330087186501681,4.288688951726327,4.441644827055901,302.14030475496503,7.074034744373712,1.919610361382049
kitchen__51.png,0.28370154018615756,0.22141913164578686,0.6658393586601308,0.280136003337357,0.14592414118181174,0.2170351265511336,-2.5950188307750746,0.011990703880615497,3.708514793235167,4.084220873855345,446.5299888758529,7.41535899342684,1.8977688398947137
kitchen__52.png,0.19528635788284382,0.06867575460703379,0.8052739353553923,0.2261636053468301,0.12583838813268303,0.14535326520365524,-2.5764050029579977,0.015069729162406785,4.0762771949901415,4.329119528174336,327.19403685703463,6.856054937359431,1.9265989107963897
kitchen__53.png,0.1834827503966987,0.16761210441965946,0.6720819035947712,0.27674166806745876,0.20788250142256012,0.1813851420618223,-2.491773444670306,0.010783957181741894,4.095927706877577,4.342860380644743,425.84838355470026,7.3986385920339055,1.9077025578085496
kitchen__54.png,0.35333660899212876,0.33706603656923284,0.6503164190155231,0.3341982492305356,0.29117828598141593,0.20447395799647497,-2.741345380596768,0.007635134480016914,4.031517964305204,4.2247943067919085,326.4462816225357,7.623503246212097,1.8488726588070896
kitchen__55.png,0.3684600776610914,0.29031468116018727,0.7517917943218956,0.28675468289991574,0.23015076540608653,0.18481267729662706,-2.6416952298507956,0.009453347599321135,4.044315531482813,4.3210179052206135,350.1257006994069,7.571194852315886,1.9046470452402606
kitchen__56.png,0.22598818523059583,0.16868096093089796,0.43641309232026143,0.21556548962074965,0.13844137531471518,0.2330741428438845,-2.7018796742946183,0.008229672962029769,3.987780886683122,4.301115505840966,300.91993577406726,7.6117823808984735,1.7355439342973782
kitchen__57.png,0.09288616039460353,0.37033432892276114,0.719625816993464,0.12582330532336689,0.2825394407606424,0.1284644739706568,-2.46752706105841,0.006984600322754232,4.016440008948733,4.318532234011046,315.8466674337903,7.0891745378354525,1.897567964158506
kitchen__58.png,0.41834956629876185,0.2484614382292066,0.6108156275531044,0.326263533213309,0.24560238215716937,0.17217242113717995,-2.6915067134651616,0.020593172911807713,3.924513900821623,4.176886375813751,382.2507079181345,7.467933164206595,1.839770786578947
kitchen__59.png,0.22661378291149073,0.3099806038908419,0.5905178334354575,0.24541427442547323,0.25767029573918065,0.1916681703142685,-2.451085117108812,0.008529768968681394,4.016453944726877,4.333565292910991,435.18390338486705,7.656275840610151,1.8615919453204204
kitchen__6.png,0.20088557380195513,0.26841977744955725,0.5773570389093138,0.25757408620862154,0.19114250300850408,0.14491304342797498,-2.564327595972908,0.009027352079436874,3.836701869174668,4.238846527302151,284.07383241729224,7.33314108645622,1.8213562601857642
kitchen__60.png,0.16860828319474952,0.11525617807616695,0.6683164573120914,0.2084790203383811,0.09402872349452425,0.20632872144895545,-2.478120055037603,0.011603781695746461,3.812006572473922,4.073141596801033,334.07278220009573,7.484764470975479,1.8931132007427973
kitchen__61.png,0.3662835064034918,0.12345654209769083,0.7633270526960784,0.35218087014032284,0.12675242347752064,0.20813337227219497,-2.39135778184811,0.017994915454295466,3.596428780151107,3.9531473083968516,354.73900820289504,7.27047543359661,1.9120029495968438
kitchen__62.png,0.10008712284056206,0.36898319664654566,0.6710176930147059,0.04411487508907453,0.29824726268338025,0.18493070815954685,-2.6489411904820215,0.003053162902770381,3.934145172455299,4.204751761263089,373.36270120506015,7.514136331948873,1.8509270947612364
kitchen__63.png,0.11844366596818832,0.17321311975651318,0.66416304125817,0.17062439646448657,0.18999634402563004,0.17652718512436352,-2.5099928035286188,0.01775094694316138,3.7824998421358353,4.173929458241524,475.00127575751986,7.528633555150698,1.903008669715081
kitchen__64.png,0.17416268443602345,0.22015688255777396,0.6762815436070262,0.17720712177095757,0.2620492195428445,0.13780736011434158,-2.5708411694355693,0.0066289811515655335,4.165514761232988,4.2119528553480645,526.8039571319489,7.292982674353297,1.9179301596761795
kitchen__65.png,0.08390621518451194,0.2403331063646134,0.7572888199550654,0.07171921627795096,0.2511803749750432,0.19257362333679331,-2.623356398711899,0.012540026448581099,3.7991882318326304,4.133714064479306,512.8883948231958,7.290618067272101,1.9009638647893827
kitchen__66.png,0.11431994367515921,0.12060721001906612,0.6185113740808823,0.0764789870997991,0.13515629275042104,0.18773402501822478,-2.6904277400306986,0.016282108822214546,3.940444276414573,4.113796773519883,303.6804696997251,7.3526158519770215,1.8882429272426038
kitchen__67.png,0.2602104561947789,0.2964433745229214,0.6493640088848038,0.29929496240812425,0.289373236129978,0.1542345184735516,-2.6669082634044803,0.006725614686927946,4.145661992854807,4.260513170159586,317.62905546483927,7.345218641980937,1.8603754088412772
kitchen__68.png,0.06578160123092858,0.16903077894948398,0.5981161790236929,0.0900955379729762,0.22793158698847435,0.12100095380006412,-2.348334133303089,0.005290774824027287,4.193842135585178,4.379641461343687,271.14839979827553,7.134896674093657,1.8911338868105472
kitchen__69.png,0.22710191624449436,0.24817568342194568,0.5745046977124182,0.2687149779036016,0.18312501997779154,0.1773994099865195,-2.822438782774733,0.012322812670033254,3.565691487357018,4.0093582533319925,269.57840371884316,7.462759986714318,1.7994357642651528
kitchen__7.png,0.2719862511964295,0.33107048528302924,0.6330405560661765,0.3165840592906091,0.31119690921483983,0.21723329324714177,-2.675069288828891,0.007349620847510671,3.965325716330696,4.24860345111194,558.0098551115673,7.7494434741199285,1.814292588749527
kitchen__70.png,0.17330328547108148,0.13901960094849508,0.604485919628268,0.1597579301697952,0.11636458022363258,0.22749442776090917,-2.8690799307018553,0.005446097150637638,3.4499313870424873,3.775200316567498,510.97423240982164,7.690180960349703,1.8727540321197786
kitchen__71.png,0.0946122689311327,0.28505006182627374,0.6194874642565359,0.07498743287029416,0.19892334812242243,0.17743129169423671,-2.6639478459888046,0.009976237970997308,3.9809436023576135,4.200844664746404,407.5869478872165,7.26963730487239,1.8667057462542354
kitchen__72.png,0.0840897367853149,0.705717680145865,0.6788066406249997,0.08985672563867407,0.2615911268793964,0.2028248890664938,-2.7181700969388096,0.013202092239813711,3.722911819289269,4.131210576627074,463.43015065888994,7.574389761706357,1.784467357436899
kitchen__73.png,0.09903858139817928,0.25338593350640526,0.5144361085580066,0.13105117917454853,0.15114224473755486,0.2669297838780364,-2.969748245527974,0.009354448214057159,3.78321170203233,4.2126331143631095,438.8688107385647,7.329222175820041,1.825513012064058
kitchen__74.png,0.2615088884184,0.17381543261212895,0.5391874489379084,0.23532035234382348,0.15547765540850128,0.18706347767844658,-2.8049019966139364,0.010348834612975592,3.5797761801713675,4.011078367665513,297.5066083138159,7.1835895753312755,1.846003988190698
kitchen__75.png,0.18117200903050854,0.561071245436391,0.44267361111111125,0.17086733907652,0.3001774276937911,0.1922038744883808,-2.714595006473262,0.016978530209667476,3.509559263456015,3.899218418332712,303.8594037509841,7.464242739144087,1.601498867595336
kitchen__76.png,0.1557131507322762,0.25921357893279956,0.4998145169526145,0.16818703975844768,0.15433191987838468,0.23758597687385802,-2.761118666882796,0.00649384648407371,3.944767421596705,4.297447452351152,420.74791047512144,7.48852606255981,1.826199841978544
kitchen__77.png,0.2126028224361754,0.29031756294867994,0.7069775326797387,0.1871563842646652,0.2578982072389181,0.23363419874976582,-2.8346621971183383,0.021666969851124148,3.6690808536915154,4.0600580974321065,430.4947179390792,7.676096335561141,1.8535134386579717
kitchen__78.png,0.12360889009608897,0.38735150438952104,0.6197081035539215,0.19308170123606744,0.19416990909254317,0.25938800075592283,-2.8179760190498526,0.010391450959076856,4.004945800225768,4.252241677662287,507.2837937521455,7.7458524633689105,1.8207451026376582
kitchen__79.png,0.21883948819632992,0.22961124450150994,0.5554211984272877,0.23690946475639388,0.182363858535631,0.15062699069007363,-2.60094282518401,0.015423473927731555,3.8645174970517258,4.2775722726537655,286.7535365339176,7.246833353909621,1.827141756560789
kitchen__8.png,0.3613080929615369,0.24883504885787494,0.5213586218341503,0.2594026791840601,0.21206607220706497,0.3060114540363336,-2.6959180662070352,0.021836329356568266,3.79474202199909,4.215140558742874,509.53232739351,7.514666420642414,1.755505891789964
kitchen__80.png,0.19180734057947396,0.37778620058094475,0.27539599928513075,0.21645328903329153,0.29106803591606556,0.2043637253378158,-2.820992925843709,0.025192797395757947,3.7017635875807993,3.945008589218985,285.21328518420603,6.8761013506919655,1.40299002542181
kitchen__81.png,0.17561295999742707,0.061930029979991565,0.4698006791258171,0.15320218228418614,0.05855254821845802,0.2732999424176052,-2.7603194955584045,0.0058419854984387756,3.6458045693967596,3.9356435994144725,350.19354062860685,7.486192405865317,1.7825778872414595
kitchen__82.png,0.2296823050347003,0.1974929822891956,0.5206751685049019,0.24169182357863522,0.15447984568785197,0.2407703442243971,-2.7648583730121903,0.008304450831902626,3.967188655556943,4.3082682626212785,318.6287405855136,7.595637882695679,1.7774441363201443
kitchen__83.png,0.1169500650987734,0.6214351056074394,0.6145413475285948,0.18162463953605557,0.2265141254306019,0.20765943290238456,-2.805113555392521,0.014529256530354785,3.7819351002975146,4.2227702253109,343.6951644182896,7.575205381953347,1.7616855724007663
kitchen__84.png,0.27048344862023727,0.2528047608500446,0.5569371553308825,0.24428034583724303,0.20313116503954345,0.20908146170793834,-2.7628632242554825,0.012451529442096555,4.142957513873509,4.388647662232969,340.33268965678695,7.556206971231688,1.8261139882392332
kitchen__85.png,0.2335990330751591,0.2108148587371806,0.30790133527369284,0.26478328079731467,0.1734163461890351,0.21555370098675705,-3.014227676456329,0.00641787135966835,3.5932043658119888,3.970714482097616,291.1673192983846,6.9014153367340665,1.3931568829621983
kitchen__86.png,0.1929218372832298,0.2151977958138905,0.5659814006331699,0.22336179278844198,0.21984898542964906,0.22576141462292573,-2.6791313183906733,0.02086986989997839,3.6735471606221024,4.018739889286337,333.36102907205657,7.5629558757385205,1.8003754774694674
kitchen__87.png,0.16254663016701273,0.3151656430279139,0.6555978094362745,0.21960849559823228,0.3386877612356266,0.21766379569750116,-2.705440254945263,0.010511114730542854,4.132237719732522,4.394824367753891,377.9684175923353,7.6799609450880455,1.843025799022237
kitchen__88.png,0.15154856688634322,0.37324477612674267,0.5585106592116013,0.21292013484945177,0.20049801084390398,0.1961313287289154,-2.817645845953045,0.013199623613516447,3.9652777110147697,4.2917016732806585,278.42350297718644,7.452475970211478,1.7311658063508937
kitchen__89.png,0.10888948888170927,0.46348357521080125,0.4556010774101307,0.04493628788591878,0.13696215211636387,0.19324731271432496,-2.7488174194471284,0.019477248672360992,4.226267761624127,4.391580794045351,311.7841512222565,7.422400427817253,1.6232688442999124
kitchen__9.png,0.1932683158990477,0.2710166054965552,0.6805603043300655,0.21380305099085978,0.2797516803251082,0.233653299784193,-2.4958961135468303,0.00850121113591584,3.8875460442761836,4.216741956815535,357.5780258576122,7.623211143819151,1.8698930663261453
kitchen__90.png,0.38942133341721835,0.29662069275914366,0.5684145475898692,0.34628337743039317,0.2704054969738106,0.15949750845951796,-2.818205312134712,0.02125272808749514,3.468434505909519,3.8423071718943747,324.77513948685606,7.451119156303155,1.8086053288646748
kitchen__91.png,0.1486202017677365,0.3367635102568293,0.5526357358047385,0.17313202742195627,0.2902959155199535,0.2540193756286516,-2.9096643912448403,0.004339143396638827,3.7616669059498613,3.964689953676325,374.51055026517986,7.692050868739359,1.7317612790812411
kitchen__92.png,0.13525433902352635,0.2201043966014069,0.7441863255718955,0.16983572719420195,0.19643943129548316,0.21328763159491387,-2.703949166814554,0.006056403401046082,3.7712836498438005,3.9753561845485583,304.3348346704013,7.42646099487481,1.8931132007427973
kitchen__93.png,0.14380149295797318,0.3190164172726401,0.5400631382761437,0.16342874659611753,0.2325064604162286,0.18570818812391474,-2.7096733512788234,0.008758419766602384,4.15382397617792,4.35143488232255,293.82269991823574,7.402054638558912,1.7837726851135336
kitchen__94.png,0.0884227291699578,0.5798963360714953,0.5077272135416665,0.1177827126571752,0.33466138427084396,0.2505766820858188,-2.745801617626875,0.01514722902931568,3.6313803847767643,3.979616643167209,402.3259183326976,7.7489675270331615,1.689140951302782
kitchen__95.png,0.20171929828723742,0.4460706643532394,0.3406192044526144,0.22383079684276533,0.2489537775650384,0.24668437648319802,-2.719416205090683,0.006388023625264045,4.243008778117067,4.429850888129714,425.9451750316414,7.557883284276462,1.6941317502447
kitchen__96.png,0.09730863130320744,0.4737356207941955,0.5010724315767974,0.070180141417812,0.26792813173556546,0.21175246691232258,-2.866820213926116,0.018307033611235347,3.3967044444980568,3.8202972004428157,330.0095322287807,7.589406134076858,1.7423907700074075
kitchen__97.png,0.11506407129924827,0.03237660034050887,0.6811248212826798,0.17925881066481053,0.046138081525240175,0.2557144541322772,-2.8845990674456723,0.0145702583871171,3.360463799360333,3.7721894072257247,389.03879455335914,7.476137734407742,1.8549922142831505
kitchen__98.png,0.12791221181106388,0.4637808208639497,0.7022665185866015,0.15075565621308806,0.27907818757434627,0.21581343139809214,-2.930409424273375,0.016335761369233415,3.335435252001636,3.8541040498408132,374.8340998190018,7.820980208778972,1.8267997174647532
kitchen__99.png,0.13869647156079096,0.2716104895168183,0.512866676879085,0.23271935501894933,0.2091176146763199,0.2204071677354898,-2.79650220544211,0.004971902479533309,3.864562966689703,4.209020906800174,331.90724667196986,7.581734275811336,1.720725221168435
living room__0.png,0.15612141117615985,0.3051392928592476,0.5243127936070261,0.22602401318257792,0.23231191390664932,0.2330144675368973,-2.8448368583361265,0.005294378069835745,4.027543437912654,4.275619935263295,367.45638979786384,7.2208345112617165,1.7844673574368985
living room__1.png,0.1473030156075315,0.19291869013335808,0.557813240400327,0.25909084252620984,0.1818936605314456,0.23052176044839215,-2.832190101235789,0.0034894018754014515,4.419271201626723,4.435532768570996,348.41115929547715,7.483632393263573,1.8312165071111515
living room__10.png,0.2099466896655945,0.30710586074442064,0.4706252425449345,0.18236925864714884,0.2619622333460726,0.15058900349116883,-2.599402686719499,0.004555349252795192,4.092175658155946,4.364837166213457,375.1906983492036,7.287705294098731,1.7529743071692632
living room__100.png,0.13442471131929756,0.3215858061102726,0.63446772875817,0.2466677910828552,0.2930503455435417,0.17009409962473582,-2.685662017999466,0.006066411625688994,4.049225518291076,4.290137385915059,385.24928975202045,7.4572149623981225,1.8595361335050664
living room__101.png,0.3405243422072401,0.2508264079010685,0.5495159952001635,0.3364705865978185,0.21910363283629905,0.23185544634099117,-2.584656017993345,0.008459184440281129,4.064407215427328,4.235448202383031,369.05009575855763,7.791593445960728,1.8236151491152568
living room__102.png,0.3268250591285517,0.4561334524417912,0.47074040032679754,0.39296272083700284,0.27156868716531224,0.19809274951559858,-2.8149200933468155,0.013772253690416823,3.539852503753303,4.021528753739446,405.3152250468863,7.577329987613341,1.6607561090876597
living room__103.png,0.1051479254895073,0.3186550497064558,0.6740646190767973,0.15359838670398387,0.21952163522238236,0.1608322814335413,-2.710203014964139,0.006764746015560363,3.8869544635311994,4.201211244849806,335.02303302246696,7.508100371641138,1.878248671435664
living room__104.png,0.21317447052898886,0.2766068418848219,0.5632471405228757,0.24186539271164678,0.18356432467415135,0.22968575533545266,-2.6723119552171837,0.006061279061444367,3.978091173522584,4.285152923465699,431.95531866341116,7.618684921996755,1.840914127241883
living room__105.png,0.16386966879595166,0.22258179417404217,0.6638336907679739,0.20833491918559843,0.24638350228704506,0.18012073861478312,-2.5721540373873704,0.004755507844764402,4.038557285817913,4.274581036562241,374.06402012866255,7.345898760156009,1.904516338425605
