image,curvature1,orientation1,length1,curvature2,orientation2,length2,curvature3,orientation3,length3,curvature4,orientation4,length4,curvature5,orientation5,length5,curvature6,orientation6,length6,curvature7,orientation7,length7,curvature8,orientation8,length8
living room__103.png,5041.14148942038,1497.15249795247,133.785280512186,1735.32993111619,1609.36366834672,589.901819938092,1557.68303286155,427.706899292698,1392.85836601037,871.851554533481,323.597635135103,2709.28037723935,521.524010664565,3690.09992093323,3509.33643874253,263.315194606265,463.815224217064,956.123722280291,9.154786797566,417.353137106367,708.713995277188,0,1570.91101701635,0
living room__104.png,4096.20873949671,1303.87678660558,149.179119910822,1410.20107396802,1217.12118125869,455.253605555901,2187.29871405976,266.014565839834,2208.43406171941,1340.70586724094,677.114040095316,3185.4531912201,752.958469623646,3218.63812971747,2761.00329319196,201.982849257253,1031.12542972081,1240.67672840181,10.6442863536844,688.17330052699,0,0,1597.9365662353,0
living room__105.png,4786.08397764972,3377.2386118201,161.870379828754,942.709699940695,835.717061249633,593.769780240506,2020.46349966596,276.237552938304,1710.71140749899,1226.99589900453,630.031956826706,2391.60641463231,802.688069974473,2835.68750666979,3660.6294736166,211.826346808961,444.257463535845,1481.41254418284,9.23250695566528,580.606120612253,0,0,1020.22372634737,0
living room__106.png,4542.34706333633,1615.07754157463,180.343001679906,1581.95849354043,1182.59003783429,649.354587034458,1391.62004704203,486.684947339726,1638.01491552544,1372.04419116152,648.655500431364,2180.23627247376,804.538578385373,2998.17869379208,2370.78164400347,260.676767731906,598.349955864257,2522.78025986247,46.8148588024084,1018.15162344591,458.489319420486,0,1452.31169971775,0
living room__107.png,4481.7780389162,1452.39012818133,129.524974966856,2024.17450338144,1498.19986634988,468.582835976131,1615.45786745726,711.828762844804,1202.62842298618,918.180930795168,475.461011596888,2579.68214148667,648.444160324629,3407.26155855962,3536.28751510114,277.621522391037,923.21623300233,1554.95990539459,34.3429767342646,743.776313391808,528.33420408843,0,787.86612607334,0
living room__108.png,2948.61043696467,1779.53825263004,90.013289259398,2094.950665378,950.341340892779,262.924307551994,1907.75989943655,582.948273962148,1243.87392517811,1853.7255512613,595.897005031345,2240.23638456282,906.20497427865,3232.71390980873,4562.64183089327,191.703690086861,1028.25872022779,1009.59621861181,97.0447825939742,767.602707314416,590.714043942599,0,1062.69979013276,0
living room__109.png,4816.09913647696,1821.49902560688,317.212237389702,1412.67687595568,1545.13102300352,801.094773076793,2228.33601375659,150.628396577314,1582.5593027411,713.254920232017,506.286746282806,2581.87771847927,451.158275611208,3282.50948784512,2108.86871476161,359.995510063,749.163467770181,1995.29770583585,18.4792679045518,320.125549373006,613.089547715669,0,1624.65630354117,0
living room__11.png,5548.34940761902,1793.54828672614,200.034651035416,1373.73227005605,1227.26411428633,731.524160895707,932.566021608211,432.736328544188,2172.54528830036,1428.01971607799,562.930550150548,2974.36756186154,509.826833181188,4029.50357414256,2455.85085563902,188.690723009548,696.062559978,1054.83627152351,18.8150284479822,194.665831240545,410.841210744444,0,1063.2887549317,0
living room__110.png,5154.97632051267,2166.14077578588,169.490275649979,1476.86891235112,434.500740108245,703.528537228408,1570.80356983518,289.664170469269,1653.05191980554,1057.02528513735,854.875765336334,2532.7030890789,547.443880504957,3510.72463760642,2156.92103092191,179.603308371425,839.988252338575,1760.49511558438,13.278723287296,138.454771341698,1023.81003173088,0,1765.65088701358,0
living room__111.png,4868.48247855313,1425.88379475681,171.537961648961,1362.35590622689,1827.05578846044,520.774113633095,1705.86004846173,282.996843029574,1543.14602140268,997.674274718094,724.333561128595,1846.01060873947,831.44106666881,2760.41347982629,3376.95899873461,173.264020240705,1277.84393108044,1583.72740362481,60.9222051306527,512.357851716623,957.84489221637,0,1189.11475000122,0
living room__112.png,4601.59926891055,1070.99786984974,130.127974248944,1924.90648203953,1407.83831968017,366.268017340201,1210.24706901993,633.784975957614,1862.28490963859,1263.59100804799,345.646605152263,1877.16878060376,679.520888491665,4006.34793618968,3143.17423459175,311.069441027718,591.450382921877,2217.59923509813,9.06584246260893,387.713262881682,403.376848478619,0,1556.22064736698,0
living room__113.png,4298.77927665874,2296.63219482359,164.346792281553,1392.43291431969,1598.51840019635,430.566893640631,2349.71850887584,784.074776045834,1659.68474223121,1128.81598989092,404.789768431811,3189.43198951374,617.05392350329,2727.36781463496,1862.63863644737,189.022883002805,596.413591627028,2028.50065365593,24.1765037487181,434.348508733265,664.830292229577,0,1157.85494550716,0
living room__114.png,4125.39979068201,1604.54373992826,227.485881671635,1455.04131977666,1117.69375611251,703.401364780829,1757.69022940475,631.039355231957,1937.14792861366,1454.60651821259,636.615647561667,3254.4433049218,871.937919445293,2538.06271426069,1991.42316468532,295.677849163868,912.487297470204,1886.09835532676,39.6463733148361,975.288867345998,0,0,1584.26862208871,0
living room__115.png,5591.56733160909,1828.77289361726,247.970780633568,1160.01696394687,1396.31080263535,623.771630665335,1126.59353388432,268.509229999303,1770.3736989343,1120.18982503788,654.097265133139,2437.34534052998,739.639190647621,3299.69991414625,3530.9066015585,261.993154874221,871.923729158161,1389.63194767832,0,518.854283958073,0,0,1161.83188135245,0
living room__116.png,3806.07440666663,1797.23075878695,146.506723843125,2111.41863901779,1099.9935271646,658.618311267877,1816.98064469091,766.705993624624,1334.28262110661,1515.64185768407,835.218104106415,3690.41441082809,667.93832349205,3299.65658286198,2382.61775339332,81.9461284485441,783.828948337585,1253.34371071988,0,1042.25066533583,534.216468841104,0,375.11541978201,0
living room__117.png,4217.46525496586,1490.93283859865,286.051038330635,1499.89576263768,1417.05416816216,866.135133094956,1512.58799873781,607.153679380318,1998.05909069005,1621.05465019848,1106.01510205285,2516.02258344549,916.515886038956,2666.75573555512,2375.04754695969,187.616449457072,884.491283513307,1958.68460747917,44.8639979641376,703.616352597165,0,0,1123.98084014043,0
living room__118.png,4192.11752082343,2599.08368271852,187.659967155742,2191.98734902394,802.338834553455,597.755260536761,1438.56339950585,321.828516222274,1645.02925713772,1283.48751725004,717.762426280472,3074.88219077086,662.202837033889,3044.11341236995,2063.5802010743,217.865259322843,638.79012157334,1823.4561701158,13.7761170400229,942.895448423492,607.636953208818,0,933.187557858495,0
living room__119.png,4012.78575506801,874.949321236563,135.631553691349,1669.69228960374,808.504173594916,470.996906284266,1824.01535703349,680.864140285752,1157.00788056898,1455.45920182783,914.610461787638,2050.83030329272,895.403635584347,4261.97103183116,1929.92401432903,142.643760882584,819.120286151784,3719.6654871075,0,369.522258277884,535.943854726158,0,1270.4583268343,0
living room__12.png,3903.36278745506,1378.87014927328,147.855787524258,1430.52757062092,1912.15798545873,738.023220212653,2011.95786962491,362.048876986962,1230.51400022215,1447.11943795652,1202.22381088573,2833.4972312466,830.962941774123,1767.3524953613,2954.60214888916,376.069392568475,924.473713360721,2095.50761190518,0,775.87663439332,0,0,1676.99633427996,0
living room__120.png,4638.76246984583,1720.35218452473,150.431074506849,1871.89993690525,434.567025800757,690.387693828401,1714.01090213539,644.738659648249,1530.72710724368,1018.07892890326,1471.23282817247,2992.10846526235,626.967713808543,3560.57975557952,2865.13817921759,130.280048401723,1062.66420885196,1096.01975979094,0,341.971525961584,675.187720150195,0,763.893811460738,0
living room__121.png,4398.73005638648,2722.17099124636,320.278007323041,1565.42685142374,789.586502081654,599.936542278811,1633.69238053256,207.764416988238,1070.9753253217,1548.9316908761,486.414242092314,2658.66106066302,708.267483688408,4039.64550860705,4203.14235709604,144.951537092717,851.393562391238,1147.00670731739,0,265.099762340865,0,0,637.925014252289,0
living room__122.png,5111.06379830112,1311.35587685303,194.399437913482,1413.7147643196,1705.93101635394,529.715633756757,1751.98756626538,223.409864239796,1190.55732440053,860.554010363824,628.937042618452,1666.03651876412,711.707736064066,3250.36634708996,4391.30054913708,139.788455041935,544.900505144562,2027.99053602803,11.1836696440848,391.610505559421,0,0,1943.48884214083,0
living room__123.png,4184.14141784275,1897.17821694762,126.556253629281,2047.6968457493,1338.84519347854,362.191049087261,1872.48761961139,274.622510695527,1207.77704440497,1285.57729613795,907.078327434276,3034.52679639329,466.954106685579,3032.12077361724,3570.89631651916,133.623396393479,492.699606736858,837.194791880424,9.51931757955376,386.346137534138,860.857748085613,0,1671.1092335558,0
living room__124.png,4517.23538300167,2714.15131062158,207.367181332956,1680.4121751009,1459.31093364182,607.350711090479,1764.14381364274,676.603249273283,1421.68725252732,1260.6487208079,514.48964586321,2505.85497431965,548.428478052128,2597.69616410308,3246.57485137933,190.762014210773,704.643753455897,1626.12920329668,38.3694151838852,792.508334747187,385.035826053587,0,540.596608293942,0
living room__125.png,4108.57994617007,1630.22530463637,145.375995514819,1116.43537042277,1536.16210895749,609.941234844222,2154.74111690582,614.198487286858,1464.17030255122,1639.25546729173,804.176442275397,3218.29706014537,727.415516293707,3536.61674040743,2953.32733798281,227.142035215683,763.241158819849,1608.88806896156,26.4305477002221,346.496714625682,0,0,768.883042990926,0
living room__126.png,4346.28112618512,2067.47844481022,120.181410892978,2598.44462978176,1341.27127013957,618.922974773709,1530.07937271946,196.917456521978,1167.60284947297,928.929915153366,686.882461896928,2849.63383382453,469.229650588445,2754.72590866692,3141.08217627456,117.311823077593,1286.02777335405,1349.33820488213,9.72348249424863,902.2416860429,0,0,764.45499856743,753.238549879136
living room__127.png,4836.48462772678,891.511240219924,284.051772366811,1643.97648990387,1797.52578252943,618.937238300397,1770.23670082181,764.320989361886,1914.58336509786,922.872089779744,575.827378692506,2505.1193656306,529.910243798226,3708.42892089552,2490.57764740327,242.142890946064,607.256192149135,2186.73061120106,54.3769570235087,482.023229101956,0,0,1173.10626704964,0
living room__128.png,4282.42068147523,1697.82114281399,138.897141384439,1920.22714619328,1026.39053115234,657.015914617968,1770.57971575349,284.142205463014,2068.90653744431,1178.41781941759,822.384551900279,2474.98120206579,683.506911955666,4049.32402874293,1860.54156796441,127.321969700927,899.565635305259,1285.74846564486,37.5257555038159,313.961567785393,1513.90917087822,0,906.410336836794,0
living room__129.png,3824.78234382883,1423.87003541782,47.5867894554811,1925.15790153242,1125.2574840813,293.938479855231,1989.00968152181,438.651616676749,1357.97332980229,1261.20266187359,874.625612104748,2560.56027357062,837.947669276725,3901.8061282532,2229.23383029245,161.899741966622,291.163607216862,1863.73112861106,0,751.452055465237,1646.97616841288,0,1193.17346078409,0
living room__13.png,3477.16304954952,1873.04585213036,209.060307581217,2120.77420492008,1027.39907842695,451.302859618013,1787.45124219002,587.959331679652,1452.09543863175,1312.54704546923,693.011833880729,3136.7776652392,1103.92365278591,3108.50202953,1812.47696100459,190.530905157293,1028.99616248445,2938.28676792523,7.60989992793195,384.019153845911,0,0,1297.06655802194,0
living room__130.png,4128.78967178846,2311.27539473826,173.071872967811,1240.95623733187,731.53184198029,325.150481361556,2123.33074550946,441.833865258754,1994.57936851958,1554.93414263204,825.414703732252,2721.48982161467,717.561658753704,3403.36384342482,3482.31957953812,195.393449995526,625.3569663757,1303.38887599827,39.0340939889324,404.707571545732,0,0,1256.51581294419,0
living room__131.png,4753.31425020842,1351.51159555767,137.12868762598,2246.05678019043,1275.2557441443,476.351038679265,946.668932980146,601.83791465196,946.48121967385,1096.652724713,680.757814792746,2843.00192849607,635.690591213139,4320.04392843435,2604.79389818524,298.344216584783,692.678197183363,1971.16201265087,23.2725041100822,323.040096077714,1021.08121468872,0,754.874709157897,0
living room__132.png,3662.36651642889,1429.57618645896,219.062368113281,2306.34834212837,1458.2620951168,751.704804825511,1565.12127675536,589.920921666439,1994.28268094746,1523.17875273073,547.642466381218,1641.95486042834,661.38307504387,3206.86950372197,3352.73289578148,262.541757527078,556.908473017188,1260.42611168446,19.0602793856951,723.777577034107,779.836278219474,0,1487.04277660332,0
living room__133.png,3881.62105355123,2053.8709995768,245.668652539623,1771.34237294621,1217.0583495413,293.435168931067,1671.36254057083,497.292763444513,1362.17497360994,1487.33958015626,1069.45503710555,2055.34394691451,1006.05883939609,2986.72272126224,3137.78884836373,169.704923636633,601.802941166789,2375.73668603832,12.5706897427496,438.784801062705,529.851723602807,0,1135.0123868401,0
living room__134.png,5696.21893792957,2007.25636862711,231.590229570834,1455.98255673619,1988.28297915778,675.467783177579,845.815972675664,551.649851593563,1576.50396528523,1122.3099553624,621.706094582545,2623.95469935664,648.059260664499,2526.89580508078,2668.3426479687,186.798328642767,864.044967791114,1700.33277287862,44.8149879889116,376.054604469222,523.807901762403,0,1064.10932869789,0
living room__135.png,4157.64345710769,2273.42806698943,195.304226901182,1449.18899634702,828.123456636802,833.162375399932,1984.05253760523,580.415963278305,1668.43716079374,1469.60336112632,672.985409509767,2962.28812698701,683.133233404733,3026.38537422641,3222.7394826453,234.793187156158,1292.82691918294,1118.06862727284,21.5852272528543,381.452165693071,0,0,944.382644483279,0
living room__136.png,5711.86528192189,1954.1051893386,198.694344622537,565.607558247729,1491.0101768916,673.131168003922,1265.0649706227,469.284691441164,2673.41872123611,1454.64525024906,416.501985967988,2904.59011571508,688.307554415428,3026.52528603923,2265.91429426968,296.221747667273,646.246781817884,773.507351980543,18.2876368759192,593.965743272662,510.744004172132,0,1402.36014523087,0
living room__137.png,3560.50890310389,1917.28642914285,95.6666357961943,1464.23692620266,997.786543053579,449.204692781251,1785.08850878388,324.363094960115,1010.22737687666,2180.92789790188,852.737595363619,1897.79783199778,789.209404694825,4244.36011357283,4246.29759242589,220.028359312869,498.801661620381,1681.86007904775,0,311.568828636182,618.945791074469,0,853.095733650453,0
living room__138.png,3745.24340006884,2056.73914147585,200.526929827411,2219.4437730274,1994.47438486723,381.731092916416,2052.55043616896,498.157402864999,1595.51197767383,1093.57757843538,458.406585962676,1966.02190049827,662.887429153711,2738.53859787396,3062.15078149424,198.148009604122,434.325004460195,1635.70683432817,7.6424712538748,325.943938274862,1158.35048326166,20.5069022877025,1493.41494422024,0
living room__139.png,4999.57056232589,1473.58344879606,205.20381809291,1402.45284554801,1223.48578303008,665.829660067439,1517.89236323761,412.940534238713,1596.66172957686,1238.17708769878,676.134918086605,4301.85099004244,688.595685692692,3974.93938707613,1807.35262307523,132.960198541478,550.484600842095,1098.85612871166,20.3512569555488,360.196437431128,324.245050433458,0,1328.23489049919,0
living room__14.png,4993.97467970975,2089.23641330496,113.564301314686,1630.79454460739,574.422957833018,639.622422069889,1271.42878573492,292.03268902071,896.059176019827,1268.85953993006,862.645958028418,3074.6658189986,611.954500735501,3926.21405783131,4010.92195385213,206.884871162213,853.823274291539,1265.16632774487,9.9391061520498,562.005970331792,0,6.16397196811733,839.618679358251,0
living room__140.png,4892.4553863479,1960.30282686421,232.950381447304,1231.59161420423,1225.9049293683,1005.67122050478,1976.86687931178,240.901839770622,1883.60657903844,989.791928028858,740.573421189219,2919.61323258007,541.889195602344,3359.96591882792,2154.62541024296,324.039605164063,415.582075381532,535.463284393975,43.365391340827,847.41598069008,1268.06989179248,0,1209.35300790812,0
living room__141.png,5101.18141483853,1313.44017406017,306.812369695966,1252.50812411532,1712.84678813789,691.479559923094,1365.38940163075,598.321815382114,1762.81843529138,1289.4529565765,1051.50597284717,3286.76779771047,771.512409598465,2485.45674096776,2744.90636960026,191.429372990004,597.705151303228,731.697105818841,28.5263202504312,635.446915617517,475.518361959995,0,1605.27644168414,0
living room__142.png,4170.95083837636,1836.49106320124,204.536180972371,1068.18082520589,1528.94399334991,726.353967121904,2070.93610751156,748.59387310331,2196.20363134708,1560.2177538113,751.971385639616,3297.74622173763,913.314563131386,2604.01559151155,1833.15993039196,168.444393762661,946.768043571057,1269.70183200795,40.3438565925327,623.312399376657,472.298236421105,7.61166160832028,959.903650246662,0
living room__143.png,4759.93036556415,1247.28963793281,208.328855798564,1535.58704199257,1319.75406475337,707.316475354252,1387.03953521601,260.391521735969,2191.11821981366,1312.31444863924,541.867359468615,2738.4913348732,746.139601130308,3889.53739836999,2987.26115855201,221.284777140643,608.204376561223,1167.48395560832,37.7042303170687,459.804928103784,0,0,1673.15071307425,0
living room__144.png,4388.03134265054,914.896032290453,123.314700405714,1682.90787589038,1925.66970630373,624.188079906329,1828.00398368357,316.624259576898,1699.97784560258,1104.456384198,519.918243549948,2757.28135910578,651.463236041655,3080.41339068742,2560.96509817558,345.137177535856,647.676508229576,1371.22730917654,0,824.784762672825,0,0,1770.01709668915,863.045607627475
living room__145.png,4751.55756233335,1554.71120177474,164.401396791992,2077.2392887387,2123.44929917487,616.054560608338,1494.76684964107,486.217309377887,1440.27459880827,1063.16192964913,678.381199450563,2267.42775232021,448.687069285424,2296.12053393753,3079.72472008716,145.034411723123,439.027856194873,2432.11697138403,19.5528886292041,392.63116474968,0,0,2029.46143533985,0
living room__146.png,4261.49174859826,1964.8628662353,252.043404745559,1428.78897561436,1201.57378304912,817.434519259748,1839.45060062924,497.85489795277,2220.05627041771,1363.71698072441,479.251591696948,2898.15832270689,880.393497975384,3607.59438684435,2707.08565016954,184.110041239962,693.938614922501,1105.22183270056,42.0481552183861,467.960456653847,0,0,1086.96340264517,0
living room__147.png,4200.56733387879,1963.47065869939,158.361739119984,1190.52687078158,863.664526534228,677.31492586715,1714.28619497339,383.704979945079,2108.23635716797,1919.00684174881,970.348649422438,2220.88554435469,721.119162272521,3891.58900148969,2110.36702172873,235.711509978906,555.895382077842,2724.83441176147,18.7820863660037,516.073602053117,0,0,855.253199778213,0
living room__148.png,3850.27726432765,2469.26410209763,191.392278431553,1945.18505311003,1218.27726996457,570.167127911593,1900.02989181368,306.191580835254,1142.40377079122,1553.74990359829,676.211840907,2941.9952921354,592.052853596698,3465.58003687364,3648.82912887932,158.705033553656,733.587683223532,1505.21240185092,0,381.176125935957,0,0,749.711360162417,0
living room__149.png,4937.24131323923,636.905951832749,159.866956317998,1818.99831919776,1978.36964137121,437.473971399172,1420.08655483122,441.833707329751,1147.63403645797,1027.14110872125,691.627695546026,2233.3514602901,645.372465970162,2599.98677073229,4240.19969855987,140.013177499004,1110.41541633015,1781.47387697489,11.1470605413739,683.53564488299,0,0,1857.32517197484,0
living room__15.png,3822.10965619278,3044.42579438505,176.159396680424,1668.43846587102,936.080647829769,736.143781656475,2102.32620563846,286.535779119633,1802.10145428086,1392.20967845514,901.912905462958,2911.37851603835,797.338822117218,2098.21557233354,2821.30060892443,183.501937976441,757.957368947865,1552.91624241946,34.0752337489268,418.168422856371,0,0,1556.70350906481,0
living room__150.png,3888.13734415457,1475.6441617022,177.493365722319,1264.80467788061,887.263097466517,682.966718387694,2199.57411459063,969.703928927893,1674.81093882136,1594.68021728426,898.247429368391,2153.07984847615,797.61207862758,3352.64357562031,2761.5791682348,241.925592201129,950.030710365804,1183.05124156448,13.2659752612239,301.194225470033,1367.0187187932,0,1165.27287107885,0
living room__151.png,4191.8747167966,2222.03550351215,93.5068529072518,1827.49489400236,666.157373292395,644.720804070723,1509.27362986672,1065.57074868609,1125.22545760127,1577.52616023376,419.491314290759,2368.84857316562,684.972762662961,3391.31025650536,2412.65819715927,196.668744268075,696.514801840674,1852.53925485686,12.189092169536,968.304146975435,1502.500860239,0,570.615854897141,0
living room__152.png,4130.0313838921,1004.75916928596,142.108294872695,1792.59900047102,1031.44977408012,574.364598511427,1724.21937262882,560.000484877648,1376.21277240335,1205.97777429471,758.022504510779,1929.50635353875,892.707510945609,4439.85627612431,2739.9507800355,237.051152795603,719.247832733987,3237.85720063828,17.4138049721435,448.652940192774,0,0,1038.01101819442,0
living room__153.png,3810.35706868493,2672.01078498973,208.453283883509,1485.2610830067,702.479179917195,418.082492217577,2065.48836713267,469.800739003318,1075.44915211998,1644.61299887392,802.52392509199,2580.83490967255,721.77072575183,3603.75883740209,3256.75167174746,262.734111305462,703.820799992448,1992.54041498718,9.77564524447792,302.982411666211,467.888075371748,0,742.623321937019,0
living room__154.png,3710.42454520437,1887.80317828209,154.126001235364,1613.02312357962,1277.4538673493,459.472323595989,2242.62335923843,396.428925578875,1819.6991566535,1370.34690892739,769.854076709414,2868.163826829,746.153822270405,3161.85613131989,2688.25065472533,308.473960895473,1049.83172388467,1586.82659690823,8.95427988430578,470.488329035225,423.461440052594,0,986.283767840534,0
living room__155.png,4147.25078574981,1849.53482734339,218.607891142096,1538.89764336595,1749.2477158899,307.654398811154,1823.84393697696,254.566699834682,1460.60074487181,1374.02735038211,415.944686148693,1516.14195328335,908.552728822754,3785.25135531034,3491.30078438825,199.893557874999,806.677068848763,2385.82682604457,7.53399682741921,366.764874677582,619.867401458771,0,772.012771946648,0
living room__156.png,3308.85413982388,2420.02283357174,136.195823847949,2606.70471047508,775.651591908254,310.837684890478,1785.16728609882,694.154479514848,972.813853432303,1399.03152511071,703.400353155065,1928.77962647579,713.806067641696,3390.80225634135,1776.64426512373,174.272831392115,571.998554918145,3960.50431481455,12.1634394577027,252.404124314468,914.224431415201,0,1191.56580627613,0
living room__157.png,5624.28983161757,2041.87684980059,274.32586949735,914.176700156023,848.331019985945,624.949038401417,1420.60191548332,351.874712415311,1450.35773346245,1239.01804571655,716.284603854335,2623.56793242985,618.886904988836,4109.97326177036,2927.57513134254,166.693410915075,698.364666163279,2099.22429486639,16.3331911226314,250.436358193519,0,0,982.858527816666,0
living room__158.png,4921.97415734447,1855.98292926523,176.998946496548,2071.52858726906,1349.14837891122,495.663157604936,1427.88010429716,360.09562035866,727.970558992868,905.372695500692,530.582057739423,2770.0809234744,517.134708086087,3918.18245743318,3818.74918035038,132.354793458186,675.169917730895,2010.53723308087,23.7549540443346,407.20851250207,0,0,903.630126059313,0
living room__159.png,3995.86406679632,1614.77398730254,88.7240930826208,2141.71142361209,930.360735609464,440.920157898596,2226.17015800809,392.561779381756,912.249680555978,983.086577118626,571.590046372781,3220.90720738458,519.307124950039,4298.11565886673,2395.22186734649,133.860649514837,572.484479285412,2941.97699373174,0,762.306254293327,0,0,857.807058887988,0
living room__16.png,4433.31673885704,1957.82799227819,97.8528162272707,1367.17493786639,1737.78221798726,448.965742346448,1905.51479737303,291.220296398389,2210.21462527999,1394.2723092926,617.656336881406,1709.25171219521,679.210879081643,2703.98907718584,3922.36735452259,214.24317080838,952.656226329795,1611.3477494285,6.26716672090911,699.826035237197,0,0,1039.04181770192,0
living room__160.png,4918.66817083933,1691.81410214104,246.89400704263,1909.40259553524,1418.00527918492,458.430130136489,1916.56911828527,248.605515491808,1375.13157437964,772.074906916042,502.918652749204,2186.18502256003,388.866344857801,3697.94889310251,3465.87513292008,73.5387862528717,532.7520452781,2267.48413296114,20.8800773134538,425.753326740684,0,0,1482.20218531173,0
living room__161.png,5182.47198525727,2087.40861329786,239.130789621971,1693.58194883637,801.337100277578,209.990969881073,1299.55045155512,328.212027567712,745.332522693877,1163.56557944302,445.511248248858,2439.71501675173,437.738651233001,4616.87282168251,2181.20499406174,205.216659623357,684.650022629504,3040.09422579838,17.8747240518616,314.693905169573,1144.53148119122,0,721.314261126403,0
living room__162.png,3814.73854098078,1417.06150488535,101.069312492055,1689.54551791211,1136.93264161497,612.803843475902,1488.99458099133,372.340771311465,2079.14547368634,1927.6694287318,533.585817010671,3018.37873641111,907.093393803623,2590.38496282311,2472.27583710215,160.153089143339,1291.97994951123,1138.08762338755,11.8054484370172,1220.45572146029,578.239173444887,0,1437.25863138291,0
living room__163.png,4358.75238229304,2285.8045166562,154.152094128462,1252.49342489586,1436.40719115664,590.92150767059,1759.53633527528,363.666050931803,1382.29645590536,1752.2581328756,513.413305834993,2617.85147646691,672.88245324693,3400.91485146831,3336.34608661306,195.096969334882,823.95982858425,1918.43237921561,8.98030207841206,435.020578004499,0,0,740.813677363309,0
living room__164.png,4640.66473372945,1810.71083355139,178.0794732214,1534.31842852735,1348.3978328117,764.414070792264,1405.8004244718,528.563415803246,1586.22174189744,1556.63326953926,752.306670421118,3087.98081110411,610.197343641958,2771.75787221931,2886.59578197967,231.969727662038,646.016257258233,1496.70812100511,20.4160724281377,628.099377900898,0,0,1514.1477400341,0
living room__165.png,3478.14673870806,1154.16671853527,298.211045383707,1644.34479329412,1268.99388370541,697.415235338605,2009.8673673409,664.446586387193,1508.90381856563,1616.80266960372,973.544409694218,3588.4216919479,1031.68007823827,3183.59919948185,3635.94908301661,183.111171998047,991.444262648335,271.09912574755,36.0471808168853,487.691568326463,0,0,1276.11337122126,0
living room__166.png,5688.59063314434,1594.56942310925,131.362510206831,1341.62061872985,1146.72410949449,617.86883472811,1309.68317629705,406.097255824006,1195.72634103028,990.789720626259,636.479940559793,2038.96757394902,574.019202007706,3894.9727838267,2121.41939568132,76.5854359546602,1026.409635121,2923.3557307742,18.7112132401337,396.234571274692,971.299613630235,0,898.512280790071,0
living room__167.png,4471.49021674835,1756.34247800744,214.027837476797,1396.27772883093,1169.47591712836,716.563065055102,1482.12041579834,603.257062742681,1659.52101434958,1584.27693105736,655.556533617355,2489.64102995256,603.408790307202,3132.06820360722,2936.6577740005,417.716507855418,613.833725608961,1515.38893533637,44.7094094024041,439.674346577144,468.200343829099,0,1629.79173271084,0
living room__168.png,3259.75083465929,1838.29945672454,141.011154782989,1637.80443838033,812.076441243022,543.512603389195,2120.05980362219,632.557344192948,1530.66642693953,1880.15954067191,1588.21416343835,2444.59847663716,774.098957286968,2665.13333762728,3129.27525521626,288.63033843739,825.376295887252,2210.93608303486,39.4960869419161,487.057732574546,0,0,1151.28522831206,0
living room__169.png,5245.59902485239,1999.82825924191,165.011975972998,1126.51235829456,789.933380457392,617.110176353773,2220.22764854263,144.06056328018,1102.89409955573,946.888105649613,690.534211411125,2782.01610392513,354.08529490028,5174.16128211135,2556.96471958486,87.5791246987603,392.913127107678,2290.99145451011,19.1084430617649,311.612470461811,485.011470097389,0,496.956705928554,0
living room__17.png,4575.16233991934,1422.09452889237,127.345106548855,2116.2750372611,736.085206541692,450.959039691064,1527.92900974044,496.392426070166,1242.71698002858,867.622853602585,533.160297598768,2225.96275770753,727.908425959197,4634.87730217852,2440.22920816818,148.015574648471,540.983602841647,2221.32701895043,18.5290045746276,364.443151143397,1291.45988890535,18.5577542942388,1271.96348473344,0
living room__170.png,3838.12544889488,1755.91328726142,93.7858015127519,1930.84483670706,1585.89471419854,599.552279945259,1498.73540911331,643.017178513748,1537.86267561786,1741.5366022622,930.595660285586,3340.99092999752,792.322530983922,2634.04283283959,2413.66636054128,198.435172038627,454.845938725792,1293.92099807061,0,318.476842088858,720.220954314717,0,1677.21354608647,0
living room__171.png,3243.05265313521,1777.66595622872,99.5843467789737,2686.91198306319,1558.94883043149,483.601413402817,1849.11290419759,143.603848183316,1078.26166035395,1231.3745882696,571.290762336529,2250.27552899142,598.053678384636,3552.99444476705,2649.24727303951,325.956773329499,744.331919517618,1612.67993995609,65.5374196202737,721.094179118203,1826.34983747723,0,930.07005941708,0
living room__172.png,4308.69860011918,3412.97755637454,143.642815515932,2378.43536582333,462.25628960932,481.028405527091,1419.45633358056,194.190289733465,1233.90154719905,1198.81715712959,628.84603047058,2342.55920923723,549.902142060672,3561.88257073432,2955.97814805127,144.690401286663,552.494671443157,1673.14380350276,0,521.352376338981,0,0,666.000215295628,1169.74607096666
living room__173.png,4204.51753502456,1786.97985555554,90.9092733358639,1960.5099567075,718.463408942404,709.459476132381,1354.04107990554,599.580490352562,1240.21037990667,1388.06794363662,534.437723797574,3657.60719654352,840.044785310894,3889.70755232671,2516.37397482342,229.964426876732,931.784687520134,1265.15370035651,22.8542725381591,398.545851839604,520.28599890163,0,1140.50042966547,0
living room__174.png,3044.37018688605,1852.6846290697,80.4990948260208,2791.58883784392,514.979833538306,260.76189204006,1768.30470353056,463.678354849854,1164.63057150694,1525.84672069027,482.643858940832,2500.15869729916,638.973584759865,4442.79486354253,2473.4522244371,191.653441730512,621.843339485642,2274.59082900404,39.2625245588188,366.687158740808,1245.90669088667,0,1254.68796183233,0
